nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,jumlah_missing_awal
KOTA BATU,2022-09-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2022-10-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2022-11-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2022-12-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-01-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-02-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-03-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-04-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-05-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-06-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-07-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-08-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-09-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-10-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-11-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2023-12-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-01-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-02-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-03-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-04-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-05-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-06-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-07-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-08-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-09-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-10-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-11-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2024-12-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2025-01-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2025-02-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2025-03-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2025-04-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2025-05-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2025-06-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2025-07-01,BERAS PREMIUM,12000,RP/KG,1
KOTA BATU,2020-01-01,GABAH KERING GILING,6000,RP/KG,0
KOTA BATU,2020-02-01,GABAH KERING GILING,5811,RP/KG,0
KOTA BATU,2020-03-01,GABAH KERING GILING,5900,RP/KG,0
KOTA BATU,2020-04-01,GABAH KERING GILING,5900,RP/KG,0
KOTA BATU,2020-05-01,GABAH KERING GILING,4983,RP/KG,0
KOTA BATU,2020-06-01,GABAH KERING GILING,4520,RP/KG,0
KOTA BATU,2020-07-01,GABAH KERING GILING,4667,RP/KG,0
KOTA BATU,2020-08-01,GABAH KERING GILING,6500,RP/KG,0
KOTA BATU,2020-09-01,GABAH KERING GILING,6500,RP/KG,0
KOTA BATU,2020-10-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2020-11-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2020-12-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-01-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-02-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-03-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-04-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-05-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-06-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-07-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-08-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-09-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-10-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-11-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2021-12-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-01-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-02-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-03-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-04-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-05-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-06-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-07-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-08-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-09-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-10-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-11-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2022-12-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-01-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-02-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-03-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-04-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-05-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-06-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-07-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-08-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-09-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-10-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-11-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2023-12-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-01-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-02-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-03-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-04-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-05-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-06-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-07-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-08-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-09-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-10-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-11-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2024-12-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2025-01-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2025-02-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2025-03-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2025-04-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2025-05-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2025-06-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2025-07-01,GABAH KERING GILING,6500,RP/KG,1
KOTA BATU,2020-01-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2020-02-01,GABAH KERING PANEN,5000,RP/KG,0
KOTA BATU,2020-03-01,GABAH KERING PANEN,4700,RP/KG,0
KOTA BATU,2020-04-01,GABAH KERING PANEN,4700,RP/KG,0
KOTA BATU,2020-05-01,GABAH KERING PANEN,4903,RP/KG,0
KOTA BATU,2020-06-01,GABAH KERING PANEN,5000,RP/KG,0
KOTA BATU,2020-07-01,GABAH KERING PANEN,5000,RP/KG,0
KOTA BATU,2020-08-01,GABAH KERING PANEN,5000,RP/KG,0
KOTA BATU,2020-09-01,GABAH KERING PANEN,5000,RP/KG,0
KOTA BATU,2020-10-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2020-11-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2020-12-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-01-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-02-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-03-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-04-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-05-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-06-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-07-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-08-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-09-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-10-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-11-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2021-12-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-01-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-02-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-03-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-04-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-05-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-06-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-07-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-08-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-09-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-10-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-11-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2022-12-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-01-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-02-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-03-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-04-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-05-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-06-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-07-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-08-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-09-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-10-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-11-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2023-12-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-01-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-02-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-03-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-04-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-05-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-06-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-07-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-08-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-09-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-10-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-11-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2024-12-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2025-01-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2025-02-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2025-03-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2025-04-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2025-05-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2025-06-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2025-07-01,GABAH KERING PANEN,5000,RP/KG,1
KOTA BATU,2020-01-01,JAGUNG PIPIL KERING,4500,RP/KG,0
KOTA BATU,2020-02-01,JAGUNG PIPIL KERING,4500,RP/KG,0
KOTA BATU,2020-03-01,JAGUNG PIPIL KERING,4100,RP/KG,0
KOTA BATU,2020-04-01,JAGUNG PIPIL KERING,4316,RP/KG,0
KOTA BATU,2020-05-01,JAGUNG PIPIL KERING,4550,RP/KG,0
KOTA BATU,2020-06-01,JAGUNG PIPIL KERING,4607,RP/KG,0
KOTA BATU,2020-07-01,JAGUNG PIPIL KERING,3847,RP/KG,0
KOTA BATU,2020-08-01,JAGUNG PIPIL KERING,3500,RP/KG,0
KOTA BATU,2020-09-01,JAGUNG PIPIL KERING,3500,RP/KG,0
KOTA BATU,2020-10-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2020-11-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2020-12-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-01-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-02-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-03-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-04-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-05-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-06-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-07-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-08-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-09-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-10-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-11-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2021-12-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-01-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-02-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-03-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-04-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-05-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-06-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-07-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-08-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-09-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-10-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-11-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2022-12-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-01-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-02-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-03-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-04-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-05-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-06-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-07-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-08-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-09-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-10-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-11-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2023-12-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-01-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-02-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-03-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-04-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-05-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-06-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-07-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-08-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-09-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-10-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-11-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2024-12-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2025-01-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2025-02-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2025-03-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2025-04-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2025-05-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2025-06-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2025-07-01,JAGUNG PIPIL KERING,3500,RP/KG,1
KOTA BATU,2020-01-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-02-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-03-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-04-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-05-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-06-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-07-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-08-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-09-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-10-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-11-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2020-12-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-01-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-02-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-03-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-04-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-05-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-06-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-07-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-08-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-09-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-10-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-11-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2021-12-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-01-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-02-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-03-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-04-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-05-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-06-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-07-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-08-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-09-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-10-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-11-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2022-12-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-01-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-02-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-03-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-04-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-05-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-06-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-07-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-08-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-09-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-10-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-11-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2023-12-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-01-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-02-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-03-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-04-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-05-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-06-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-07-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-08-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-09-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-10-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-11-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2024-12-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2025-01-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2025-02-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2025-03-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2025-04-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2025-05-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2025-06-01,KEDELAI,7467,RP/KG,1
KOTA BATU,2025-07-01,KEDELAI,7467,RP/KG,1
KOTA BLITAR,2020-01-01,BERAS MEDIUM,8680,RP/KG,0
KOTA BLITAR,2020-01-01,BERAS MEDIUM,9789,RP/KG,0
KOTA BLITAR,2020-02-01,BERAS MEDIUM,8631,RP/KG,0
KOTA BLITAR,2020-02-01,BERAS MEDIUM,8806,RP/KG,0
KOTA BLITAR,2020-03-01,BERAS MEDIUM,8373,RP/KG,0
KOTA BLITAR,2020-03-01,BERAS MEDIUM,8600,RP/KG,0
KOTA BLITAR,2020-04-01,BERAS MEDIUM,8466,RP/KG,0
KOTA BLITAR,2020-04-01,BERAS MEDIUM,8473,RP/KG,0
KOTA BLITAR,2020-05-01,BERAS MEDIUM,8400,RP/KG,0
KOTA BLITAR,2020-05-01,BERAS MEDIUM,8340,RP/KG,0
KOTA BLITAR,2020-06-01,BERAS MEDIUM,8428,RP/KG,0
KOTA BLITAR,2020-06-01,BERAS MEDIUM,8450,RP/KG,0
KOTA BLITAR,2020-07-01,BERAS MEDIUM,8421,RP/KG,0
KOTA BLITAR,2020-07-01,BERAS MEDIUM,8445,RP/KG,1
KOTA BLITAR,2020-08-01,BERAS MEDIUM,8468,RP/KG,1
KOTA BLITAR,2020-08-01,BERAS MEDIUM,8492,RP/KG,0
KOTA BLITAR,2020-09-01,BERAS MEDIUM,8423,RP/KG,0
KOTA BLITAR,2020-09-01,BERAS MEDIUM,8476,RP/KG,1
KOTA BLITAR,2020-10-01,BERAS MEDIUM,8530,RP/KG,0
KOTA BLITAR,2020-10-01,BERAS MEDIUM,8535,RP/KG,1
KOTA BLITAR,2020-11-01,BERAS MEDIUM,8540,RP/KG,0
KOTA BLITAR,2020-11-01,BERAS MEDIUM,8477,RP/KG,1
KOTA BLITAR,2020-12-01,BERAS MEDIUM,8413,RP/KG,1
KOTA BLITAR,2020-12-01,BERAS MEDIUM,8350,RP/KG,0
KOTA BLITAR,2021-01-01,BERAS MEDIUM,8544,RP/KG,0
KOTA BLITAR,2021-01-01,BERAS MEDIUM,8590,RP/KG,1
KOTA BLITAR,2021-02-01,BERAS MEDIUM,8635,RP/KG,0
KOTA BLITAR,2021-02-01,BERAS MEDIUM,8489,RP/KG,1
KOTA BLITAR,2021-03-01,BERAS MEDIUM,8343,RP/KG,0
KOTA BLITAR,2021-03-01,BERAS MEDIUM,8400,RP/KG,1
KOTA BLITAR,2021-04-01,BERAS MEDIUM,8458,RP/KG,0
KOTA BLITAR,2021-04-01,BERAS MEDIUM,8458,RP/KG,1
KOTA BLITAR,2021-05-01,BERAS MEDIUM,8458,RP/KG,1
KOTA BLITAR,2021-05-01,BERAS MEDIUM,8458,RP/KG,0
KOTA BLITAR,2021-06-01,BERAS MEDIUM,8432,RP/KG,0
KOTA BLITAR,2021-06-01,BERAS MEDIUM,8248,RP/KG,1
KOTA BLITAR,2021-07-01,BERAS MEDIUM,8063,RP/KG,0
KOTA BLITAR,2021-07-01,BERAS MEDIUM,8150,RP/KG,1
KOTA BLITAR,2021-08-01,BERAS MEDIUM,8238,RP/KG,0
KOTA BLITAR,2021-08-01,BERAS MEDIUM,8269,RP/KG,1
KOTA BLITAR,2021-09-01,BERAS MEDIUM,8300,RP/KG,0
KOTA BLITAR,2021-09-01,BERAS MEDIUM,8350,RP/KG,1
KOTA BLITAR,2021-10-01,BERAS MEDIUM,8400,RP/KG,0
KOTA BLITAR,2021-10-01,BERAS MEDIUM,8324,RP/KG,1
KOTA BLITAR,2021-11-01,BERAS MEDIUM,8247,RP/KG,0
KOTA BLITAR,2021-11-01,BERAS MEDIUM,8366,RP/KG,1
KOTA BLITAR,2021-12-01,BERAS MEDIUM,8485,RP/KG,0
KOTA BLITAR,2021-12-01,BERAS MEDIUM,8469,RP/KG,1
KOTA BLITAR,2022-01-01,BERAS MEDIUM,8454,RP/KG,1
KOTA BLITAR,2022-01-01,BERAS MEDIUM,8438,RP/KG,0
KOTA BLITAR,2022-02-01,BERAS MEDIUM,8465,RP/KG,0
KOTA BLITAR,2022-02-01,BERAS MEDIUM,8520,RP/KG,1
KOTA BLITAR,2022-03-01,BERAS MEDIUM,8575,RP/KG,0
KOTA BLITAR,2022-03-01,BERAS MEDIUM,8596,RP/KG,1
KOTA BLITAR,2022-04-01,BERAS MEDIUM,8617,RP/KG,0
KOTA BLITAR,2022-04-01,BERAS MEDIUM,8612,RP/KG,1
KOTA BLITAR,2022-05-01,BERAS MEDIUM,8608,RP/KG,0
KOTA BLITAR,2022-05-01,BERAS MEDIUM,8459,RP/KG,1
KOTA BLITAR,2022-06-01,BERAS MEDIUM,8310,RP/KG,0
KOTA BLITAR,2022-06-01,BERAS MEDIUM,8364,RP/KG,1
KOTA BLITAR,2022-07-01,BERAS MEDIUM,8417,RP/KG,0
KOTA BLITAR,2022-07-01,BERAS MEDIUM,8446,RP/KG,1
KOTA BLITAR,2022-08-01,BERAS MEDIUM,8475,RP/KG,0
KOTA BLITAR,2022-08-01,BERAS MEDIUM,8580,RP/KG,1
KOTA BLITAR,2022-09-01,BERAS MEDIUM,8686,RP/KG,1
KOTA BLITAR,2022-09-01,BERAS MEDIUM,8791,RP/KG,0
KOTA BLITAR,2022-10-01,BERAS MEDIUM,9057,RP/KG,1
KOTA BLITAR,2022-10-01,BERAS MEDIUM,9323,RP/KG,0
